Site	basin	TD	FD	PD	LCBDtax	LCBDfunc	LCBDphylo	Elevation	Gradient	SPI	Qmon	Qann	CatchArea	Order	Out_dist	MAT	Tsea	Ttrend	MAP	Psea	Ptrend	HFP	Urban	Cropland	TN	TP	EC	pH	DO	COD
YTR66	YTR	19.75650675	2.89000795	2.793296077	0.939414	0.395726132	0.187288	308	0.10132	0.001998003	3.302083333	2.253	55.7	2	465.9	14.54252326	8.528228534	0.021739263	1619.968198	51.74400716	3.356106397	15.39938545	0.00090384	0.160088972	4.1	0.88	144.7	7.92	8.66	4
YTR67	YTR	5.284947769	1.860782583	1.396507133	0.958929	0.767976392	0.510019	261	0.10565	0.002995509	4.96875	3.988	98.3	3	459.7	14.54252326	8.620132278	0.021739263	1619.968198	51.58755785	3.356106397	34.64165115	0.017837913	0.350896904	4.2	0.47	148.8	8.33	9.36	1.2
YTR68	YTR	5.610939041	2.700447087	1.639971444	0.997568	0.668424528	1.166055	216	0.032041	0.0009995	5.166666667	1.005	26.3	2	459.5	14.54252326	8.612948329	0.021739263	1619.968198	51.21455009	3.356106397	23.15810776	0.019994126	0.421940491	3.6	0.47	136	7.85	6.8	5.7
YTR69	YTR	3.598701174	1.476645145	1.256646535	0.943874	1.06478536	1.85847	130	0.006928	2.325031282	23.01041667	25.488	612.9	4	435.8	14.79766025	8.68303522	0.021547526	1523.742565	51.07549416	3.004702921	19.4301548	0.141744527	0.731027802	3.5	0.44	136.5	7.81	8.23	4.7
YTR70	YTR	13.1874378	2.630548672	2.331104315	0.892509	0.524098145	0.396119	216	0.0001	0.916690652	5.166666667	1.005	26.3	2	459.5	14.54252326	8.609640593	0.021739263	1619.968198	51.18332183	3.356106397	23.15810776	0.015674855	0.41114793	3.5	0.44	124.3	8.13	8.24	6.2
YTR71	YTR	7.87948956	2.150450081	1.953183123	0.936356	0.648726546	0.377851	25	0.009526	0.0001	52.61458333	1.063	30.1	2	406.6	15.01192055	8.798042665	0.020540205	1539.752254	50.62698028	2.844982778	23.471138	0.237359595	0.602944457	3.8	0.42	125.2	7.85	7.85	7.6
YTR72	YTR	4.243029241	2.348700227	1.416786123	1.12083	0.922733525	1.114518	67	0.02917	0.004987542	125.2916667	137.922	2773.5	5	435.7	15.01192055	8.692294252	0.020540205	1539.752254	51.92666448	2.844982778	25.73526955	0.149650549	0.257694759	2.2	0.1	82.7	7.91	8.69	1.9
YTR73	YTR	7.380460444	3.153962948	1.836668924	1.017178	0.236156493	1.484005	44	0.130764	0.0009995	144.2291667	158.917	3261.9	5	418.9	15.01192055	8.764191741	0.020540205	1539.752254	51.18567586	2.844982778	19.74217224	0.057509769	0.252647323	2.7	0.19	126.2	9.47	12.7	5.6
YTR74	YTR	6.88402201	3.319999294	1.744429203	1.013542	2.218834867	4.48E-02	18	0.075626	0.0009995	54.23958333	168.058	3462	5	401.4	15.51343564	8.801906996	0.020625347	1404.196218	50.73295641	2.234393979	38.07600784	0.224815263	0.605511594	3.9	0.2	110.1	7.75	6.7	5.1
YTR75	YTR	12.80697579	2.894832381	2.357165792	0.880426	0.318183124	0.15799	5	0.072385	0.0009995	6.729166667	248.531	5490.3	5	357.8	15.78391504	8.951125432	0.023841888	1292.011051	49.51966142	2.760239855	34.13228226	0.262524044	0.596864294	4.3	0.3	114.2	7.65	6.3	3.8
YTR76	YTR	26.22323505	4.905891634	2.624380043	0.968209	0.274356701	0.149045	232	0.360641	0.012916225	0.838541667	5.138	116.3	3	516.8	15.05304661	8.50395285	0.02218005	1674.036939	54.15649703	3.803377418	16.46274567	0.007497433	0.253480626	2.3	0.19	114.2	6.85	8.41	7.4
YTR77	YTR	8.173481562	3.463169124	1.982262781	1.026595	0.571752966	1.766914	489	0.318639	0.00796817	1.333333333	0.151	3.5	1	523.3	15.05304661	8.37883364	0.02218005	1674.036939	54.54992623	3.803377418	3.309007406	0.000870868	0.058102259	3.8	0.16	57.4	6.91	6	5
YTR78	YTR	9.89193679	2.849608002	2.022894162	1.044	0.618469889	2.143006	385	0.561157	0.003992021	1.333333333	1.046	23.8	2	520.2	15.05304661	8.402014025	0.02218005	1674.036939	54.18701688	3.803377418	11.32927227	0	0.000870868	3.2	0.12	58.6	7.02	6.65	7.2
YTR79	YTR	4.072053939	2.178297554	1.173488045	1.14572	1.701971502	3.719709	365	0.017286	0.209450224	0.6875	0.909	20.6	1	506.1	14.97350138	8.459466352	0.021773494	1687.455152	53.92511375	4.027271137	13.16431236	0	0.109344993	2.5	0.13	84.3	7.3	6.32	7.8
YTR80	YTR	3.60890333	1.957783769	1.075997634	1.171061	1.558299909	0.566018	192	0.024622	0.0001	0.541666667	1.598	35.1	2	485.9	14.73841644	8.529065986	0.020599036	1610.864462	52.81372237	3.194791255	22.68787575	0.110165392	0.508208105	3.7	0.1	48.3	7.62	6.08	4.2
